CDREDE;DE;CODMUN;MUN;CATEG;TIPOESC;COD_ESC;NOMESC;AL_ALEMAO_DU;AL_ESPANHOL_DU;AL_FRANCES_DU;AL_INGLES_DU;AL_ITALIANO_DU;AL_JAPONES_DU;AL_MANDARIM_DU;TOTAL_AL_DU;AL_ALEMAO_SAB_SEMANA;AL_ESPANHOL_SAB_SEMANA;AL_FRANCES_SAB_SEMANA;AL_INGLES_SAB_SEMANA;AL_ITALIANO_SAB_SEMANA;AL_JAPONES_SAB_SEMANA;AL_MANDARIM_SAB_SEMANA;TOTAL_AL_SAB_SEMANA;AL_ALEMAO_SAB;AL_ESPANHOL_SAB;AL_FRANCES_SAB;AL_INGLES_SAB;AL_ITALIANO_SAB;AL_JAPONES_SAB;AL_MANDARIM_SAB;TOTAL_AL_SAB;CL_ALEMAO_DU;CL_ESPANHOL_DU;CL_FRANCES_DU;CL_INGLES_DU;CL_ITALIANO_DU;CL_JAPONES_DU;CL_MANDARIM_DU;TOTAL_CL_DU;CL_ALEMAO_SAB_SEMANA;CL_ESPANHOL_SAB_SEMANA;CL_FRANCES_SAB_SEMANA;CL_INGLES_SAB_SEMANA;CL_ITALIANO_SAB_SEMANA;CL_JAPONES_SAB_SEMANA;CL_MANDARIM_SAB_SEMANA;TOTAL_CL_SAB_SEMANA;CL_ALEMAO_SAB;CL_ESPANHOL_SAB;CL_FRANCES_SAB;CL_INGLES_SAB;CL_ITALIANO_SAB;CL_JAPONES_SAB;CL_MANDARIM_SAB;TOTAL_CL_SAB;TOTAL_TOTAL_AL;TOTAL_TOTAL_CL
10101;NORTE 1;100;SAO PAULO;2;6;985004;CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR;0;35;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2
10102;CENTRO;100;SAO PAULO;2;6;985028;CEL JTO A EE BUENOS AIRES;31;136;119;51;0;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;8;2;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337;21
10207;LESTE 1;100;SAO PAULO;2;6;985065;CEL JTO A EE ERMELINO MATARAZZO;0;284;125;111;0;0;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;5;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;28
10208;LESTE 4;100;SAO PAULO;2;6;411875;CEL JTO A EE DONA ZALINA ROLIM;0;77;0;47;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;12
10210;LESTE 2;100;SAO PAULO;2;6;458272;CEL JTO A EE DOM PEDRO I;22;82;16;14;0;42;0;176;0;0;0;0;0;0;0;0;0;376;49;92;9;0;0;526;2;4;1;1;0;2;0;10;0;0;0;0;0;0;0;0;0;17;3;7;1;0;0;28;702;38
10312;CENTRO OESTE;100;SAO PAULO;2;6;431850;CEL JTO A EE ANHANGUERA;0;23;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;3
10312;CENTRO OESTE;100;SAO PAULO;2;6;985132;CEL JTO A EE RUI BLOEM;0;198;19;39;0;0;0;256;0;0;0;0;0;0;0;0;0;39;23;0;0;0;0;62;0;13;1;2;0;0;0;16;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;318;19
10318;SUL 3;100;SAO PAULO;2;6;458351;CEL JTO A EE ESTHER GARCIA PROFA;14;76;0;27;0;0;0;117;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;11;1;4;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;128;7
10602;MAUA;442;MAUA;2;6;458570;CEL JTO A EE OLAVO HANSEN;0;295;0;31;0;0;0;326;0;0;0;0;0;0;0;0;0;33;0;28;0;0;0;61;0;13;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;387;16
20102;SANTOS;633;SANTOS;2;6;564801;CEL JTO A ZULMIRA CAMPOS;0;242;0;22;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;12
20202;GUARATINGUETA;284;CUNHA;2;6;459203;CEL JTO A EE PAULO VIRGINIO;0;54;0;32;0;0;0;86;0;0;0;0;0;0;0;0;0;127;0;30;24;0;0;181;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;5;0;1;1;0;0;7;267;11
20204;PINDAMONHANGABA;695;TREMEMBE;2;6;460291;CEL JTO A EE MANUEL CABRAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;8;1
20207;JACAREI;392;JACAREI;2;6;459586;CEL JTO A EE FRANCISCO F FERREIRA DA SILVA PROF;0;168;0;31;26;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;13
20303;BOTUCATU;224;BOTUCATU;2;6;458260;CEL JTO EE SOPHIA GABRIEL DE OLIVEIRA PROFA;0;53;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;2
20306;ITU;387;ITU;2;6;985648;CEL JTO A EE REGENTE FEIJO;0;307;0;53;0;60;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;2;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;18
20308;SOROCABA;669;SOROCABA;2;6;985284;CEL JTO A EE ANTONIO PADILHA;54;378;63;99;0;0;0;594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;31;8;5;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;49
20310;VOTORANTIM;178;ARACOIABA DA SERRA;2;6;458697;CEL JTO A EE MARIA ANGELICA BAILLOT PROFA;0;35;0;49;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;4
10207;LESTE 1;100;SAO PAULO;2;6;985053;CEL JTO A EE NOSSA SENHORA DA PENHA;151;493;50;46;13;23;0;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28;5;3;1;3;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;776;52
10211;LESTE 3;100;SAO PAULO;2;6;985089;CEL JTO A EE FADLO HAIDAR;41;658;140;169;43;99;0;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;33;8;6;2;5;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150;56
10316;CENTRO SUL;100;SAO PAULO;2;6;985120;CEL JTO A EE ALEXANDRE DE GUSMAO;10;100;47;41;16;77;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;6;2;4;7;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291;36
10401;CAIEIRAS;311;FRANCISCO MORATO;2;6;985659;CEL JTO A EE LENITA CORREA CAMARGO PROFA;0;73;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;48;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;121;6
10502;SUZANO;672;SUZANO;2;6;985181;CEL JTO A EE RAUL BRASIL PROFESSOR;0;611;139;32;0;80;0;862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;8;1;0;5;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;862;51
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;2;6;458545;CEL JTO A EE ZILDA BRACONI AMADOR PROFA;0;57;0;20;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;8
10503;ITAQUAQUECETUBA;546;POA;2;6;446026;CEL JTO A EE PAULO EDUARDO OLINTHO REHDER JORNALISTA;0;86;0;30;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;6
10602;MAUA;581;RIBEIRAO PIRES;2;6;458557;CEL JTO A EE FELICIO LAURITO DR;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1
10606;SAO BERNARDO DO CAMPO;635;SAO BERNARDO DO CAMPO;2;6;985200;CEL JTO A EE 20 DE AGOSTO;0;234;0;0;0;0;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;9
20102;SANTOS;335;GUARUJA;2;6;460345;CEL JTO A EE MARCILIO DIAS;0;14;0;1;3;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5
20102;SANTOS;633;SANTOS;2;6;985594;CEL JTO A EE OLGA CURY;0;47;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;2
20103;SAO VICENTE;369;ITANHAEM;2;6;985624;CEL JTO A EE BENEDITO CALIXTO;0;264;0;89;0;0;0;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;4;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;17
20204;PINDAMONHANGABA;528;PINDAMONHANGABA;2;6;460278;CEL JTO A EE ALFREDO PUJOL DOUTOR;0;207;0;36;0;0;0;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;3;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;20
20307;SAO ROQUE;345;IBIUNA;2;6;466165;CEL JTO A EE MARIA ANGERAMI SCALAMANDRE;0;100;30;21;13;30;0;194;0;0;0;0;0;0;0;0;0;14;36;0;12;31;0;93;0;7;2;1;1;2;0;13;0;0;0;0;0;0;0;0;0;1;2;0;1;2;0;6;287;19
20310;VOTORANTIM;526;PIEDADE;2;6;446973;CEL JTO A EE CARLOS AUGUSTO DE CAMARGO PROFESSOR;14;184;19;37;0;0;0;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;2;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;15
20310;VOTORANTIM;527;PILAR DO SUL;2;6;458752;CEL JTO A EE ODILON BATISTA JORDAO VER;0;0;0;29;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1
20415;SUMARE;748;HORTOLANDIA;2;6;446828;CEL JTO A EE HEDY MADALENA BOCCHI PROFESSORA;0;49;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;4
10104;NORTE 2;100;SAO PAULO;2;6;458314;CEL JTO A EE VERIDIANA CAMACHO CARVALHO GOMES PROFA;0;63;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;5
10104;NORTE 2;100;SAO PAULO;2;6;985016;CEL JTO A EE ALBINO CESAR;0;107;0;43;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;9
10205;LESTE 5;100;SAO PAULO;2;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;5;121;60;29;0;0;0;215;0;0;0;0;0;0;0;0;6;109;0;46;0;0;0;161;1;8;3;1;0;0;0;13;0;0;0;0;0;0;0;0;1;6;0;2;0;0;0;9;376;22
10205;LESTE 5;100;SAO PAULO;2;6;985685;CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR;0;59;53;18;0;0;0;130;0;0;0;0;0;0;0;0;29;156;78;34;0;0;0;297;0;4;3;1;0;0;0;8;0;0;0;0;0;0;0;0;1;7;4;3;0;0;0;15;427;23
10401;CAIEIRAS;239;CAIEIRAS;2;6;499729;CEL JTO A EE OTTO WEISZFLOG;47;148;0;42;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;2;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;13
10603;SANTO ANDRE;626;SANTO ANDRE;2;6;985193;CEL JTO A EE PROF AMARAL WAGNER;0;249;94;15;0;0;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;8;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;25
10701;CARAPICUIBA;278;COTIA;2;6;985223;CEL JTO A EE PEDRO CASEMIRO LEITE PROFESSOR;3;258;0;36;62;83;0;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;0;4;6;7;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442;37
20103;SAO VICENTE;459;MONGAGUA;2;6;464004;CEL JTO A EE AIDA LEDA BAUER DAVIES PROFESSORA;0;21;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2
20205;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;2;6;985259;CEL JTO A EE ESTEVAM FERRI PROFESSOR;34;220;88;103;16;134;0;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18;8;7;1;7;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595;44
20304;ITAPETININGA;371;ITAPETININGA;2;6;444339;CEL JTO A EE PEIXOTO GOMIDE;0;108;34;41;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;12
20308;SOROCABA;669;SOROCABA;2;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;41;420;44;73;20;87;0;685;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;6;31;5;5;5;7;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;694;60
