CDREDE;DE;CODMUN;MUN;CATEG;TIPOESC;COD_ESC;NOMESC;AL_ALEMAO_DU;AL_ESPANHOL_DU;AL_FRANCES_DU;AL_INGLES_DU;AL_ITALIANO_DU;AL_JAPONES_DU;AL_MANDARIM_DU;TOTAL_AL_DU;AL_ALEMAO_SAB_SEMANA;AL_ESPANHOL_SAB_SEMANA;AL_FRANCES_SAB_SEMANA;AL_INGLES_SAB_SEMANA;AL_ITALIANO_SAB_SEMANA;AL_JAPONES_SAB_SEMANA;AL_MANDARIM_SAB_SEMANA;TOTAL_AL_SAB_SEMANA;AL_ALEMAO_SAB;AL_ESPANHOL_SAB;AL_FRANCES_SAB;AL_INGLES_SAB;AL_ITALIANO_SAB;AL_JAPONES_SAB;AL_MANDARIM_SAB;TOTAL_AL_SAB;CL_ALEMAO_DU;CL_ESPANHOL_DU;CL_FRANCES_DU;CL_INGLES_DU;CL_ITALIANO_DU;CL_JAPONES_DU;CL_MANDARIM_DU;TOTAL_CL_DU;CL_ALEMAO_SAB_SEMANA;CL_ESPANHOL_SAB_SEMANA;CL_FRANCES_SAB_SEMANA;CL_INGLES_SAB_SEMANA;CL_ITALIANO_SAB_SEMANA;CL_JAPONES_SAB_SEMANA;CL_MANDARIM_SAB_SEMANA;TOTAL_CL_SAB_SEMANA;CL_ALEMAO_SAB;CL_ESPANHOL_SAB;CL_FRANCES_SAB;CL_INGLES_SAB;CL_ITALIANO_SAB;CL_JAPONES_SAB;CL_MANDARIM_SAB;TOTAL_CL_SAB;TOTAL_TOTAL_AL;TOTAL_TOTAL_CL
10401;CAIEIRAS;312;FRANCO DA ROCHA;2;6;499742;CEL JTO A EE BENEDITO FAGUNDES MARQUES;0;348;0;28;0;0;0;376;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;34;0;14;0;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;410;16
10402;GUARULHOS SUL;336;GUARULHOS;2;6;985673;CEL JTO A EE ALICE CHUERY PROFESSORA;0;257;95;63;0;0;0;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;2;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;22
10403;GUARULHOS NORTE;336;GUARULHOS;2;6;407331;CEL JTO A EE CONRADO SIVILA ALSINA PADRE;0;381;87;129;102;0;0;699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;5;5;8;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;699;44
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;2;6;985752;CEL JTO A EE FRANCISCO FERREIRA LOPES;0;767;44;223;55;48;27;1164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;4;10;4;3;2;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1164;56
10601;DIADEMA;286;DIADEMA;2;6;499161;CEL JTO A EE ORIGENES LESSA;24;196;0;36;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;2;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;13
10602;MAUA;442;MAUA;2;6;985570;CEL JTO A EE MARLENE CAMARGO RIBEIRO;0;261;0;68;0;0;0;329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;12
10606;SAO BERNARDO DO CAMPO;636;SAO CAETANO DO SUL;2;6;985211;CEL JTO A EE IDALINA MACEDO COSTA SODRE DONA;0;178;23;98;0;27;0;326;0;0;0;0;0;0;0;0;44;84;0;0;0;70;0;198;0;7;1;3;0;1;0;12;0;0;0;0;0;0;0;0;2;3;0;0;0;2;0;7;524;19
10102;CENTRO;100;SAO PAULO;2;6;985028;CEL JTO A EE BUENOS AIRES;60;155;122;139;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;8;5;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476;25
10207;LESTE 1;100;SAO PAULO;2;6;985053;CEL JTO A EE NOSSA SENHORA DA PENHA;197;614;133;136;15;58;0;1153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;29;7;5;1;3;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1153;56
10207;LESTE 1;100;SAO PAULO;2;6;985065;CEL JTO A EE ERMELINO MATARAZZO;0;278;106;100;0;0;0;484;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;12;0;12;5;5;0;0;0;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;496;23
10208;LESTE 4;100;SAO PAULO;2;6;411875;CEL JTO A EE DONA ZALINA ROLIM;0;155;0;80;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;12
10210;LESTE 2;100;SAO PAULO;2;6;458272;CEL JTO A EE DOM PEDRO I;21;44;30;33;0;38;0;166;0;0;0;0;0;0;0;0;0;439;119;197;13;0;0;768;1;2;1;1;0;2;0;7;0;0;0;0;0;0;0;0;0;16;5;7;1;0;0;29;934;36
10211;LESTE 3;100;SAO PAULO;2;6;985089;CEL JTO A EE FADLO HAIDAR;68;936;191;324;37;140;0;1696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;37;8;11;2;6;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1696;67
10312;CENTRO OESTE;100;SAO PAULO;2;6;431850;CEL JTO A EE ANHANGUERA;0;28;0;12;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;3
10312;CENTRO OESTE;100;SAO PAULO;2;6;985132;CEL JTO A EE RUI BLOEM;0;229;43;49;0;64;0;385;0;0;0;0;0;0;0;0;0;57;0;30;11;0;0;98;0;15;3;2;0;4;0;24;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;483;29
10316;CENTRO SUL;100;SAO PAULO;2;6;985120;CEL JTO A EE ALEXANDRE DE GUSMAO;29;285;107;24;25;99;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;6;1;1;7;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569;32
10318;SUL 3;100;SAO PAULO;2;6;458351;CEL JTO A EE ESTHER GARCIA PROFA;18;28;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;14;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;60;4
10502;SUZANO;672;SUZANO;2;6;985181;CEL JTO A EE RAUL BRASIL PROFESSOR;0;739;150;29;0;75;0;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;9;1;0;6;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;993;62
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;2;6;458545;CEL JTO A EE ZILDA BRACONI AMADOR PROFA;0;89;0;46;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;9
10503;ITAQUAQUECETUBA;546;POA;2;6;446026;CEL JTO A EE PAULO EDUARDO OLINTHO REHDER JORNALISTA;0;142;0;62;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;10
10602;MAUA;442;MAUA;2;6;458570;CEL JTO A EE OLAVO HANSEN;0;360;0;33;0;0;0;393;0;0;0;0;0;0;0;0;0;38;0;33;0;0;0;71;0;14;0;1;0;0;0;15;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;464;18
10602;MAUA;581;RIBEIRAO PIRES;2;6;458557;CEL JTO A EE FELICIO LAURITO DR;0;16;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1
10606;SAO BERNARDO DO CAMPO;635;SAO BERNARDO DO CAMPO;2;6;985200;CEL JTO A EE 20 DE AGOSTO;12;313;0;0;0;0;0;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;12
20102;SANTOS;335;GUARUJA;2;6;460345;CEL JTO A EE MARCILIO DIAS;0;18;0;27;3;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;5
10104;NORTE 2;100;SAO PAULO;2;6;458314;CEL JTO A EE VERIDIANA CAMACHO CARVALHO GOMES PROFA;0;75;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;5
10104;NORTE 2;100;SAO PAULO;2;6;985016;CEL JTO A EE ALBINO CESAR;0;111;0;76;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;11
10205;LESTE 5;100;SAO PAULO;2;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;10;137;75;67;0;0;0;289;0;0;0;0;0;0;0;0;20;160;0;47;0;0;0;227;1;8;3;3;0;0;0;15;0;0;0;0;0;0;0;0;1;7;0;2;0;0;0;10;516;25
10205;LESTE 5;100;SAO PAULO;2;6;985685;CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR;0;78;52;100;0;0;0;230;0;0;0;0;0;0;0;0;29;149;60;67;0;0;0;305;0;5;3;3;0;0;0;11;0;0;0;0;0;0;0;0;2;6;4;2;0;0;0;14;535;25
10317;SUL 1;100;SAO PAULO;2;6;5029;CEL JTO A EE MEXICO;0;113;0;31;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;7
10317;SUL 1;100;SAO PAULO;2;6;482341;CEL JTO A EE PLINIO NEGRAO;61;173;90;56;13;61;0;454;0;0;0;0;0;0;0;0;53;47;14;79;26;43;0;262;4;10;4;3;1;4;0;26;0;0;0;0;0;0;0;0;3;2;1;4;2;2;0;14;716;40
10401;CAIEIRAS;241;CAJAMAR;2;6;458405;CEL JTO A EE WALTER RIBAS DE ANDRADE PROF;0;0;0;19;0;0;0;19;0;0;0;0;0;0;0;0;0;7;0;83;0;0;0;90;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;4;109;5
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;2;6;458594;CEL JTO A EE FIRMINO LADEIRA PROF;0;214;47;31;0;61;0;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;3;0;5;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;27
10603;SANTO ANDRE;626;SANTO ANDRE;2;6;985193;CEL JTO A EE PROF AMARAL WAGNER;0;338;117;0;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;26
10701;CARAPICUIBA;278;COTIA;2;6;985223;CEL JTO A EE PEDRO CASEMIRO LEITE PROFESSOR;11;356;0;100;66;92;0;625;0;0;0;0;0;0;0;0;7;0;0;0;17;14;0;38;2;19;0;4;4;5;0;34;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;3;663;37
10702;ITAPECERICA DA SERRA;299;EMBU-GUACU;2;6;6049;CEL JTO A EE PASCHOAL CARLOS MAGNO;0;28;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1
10702;ITAPECERICA DA SERRA;370;ITAPECERICA DA SERRA;2;6;434848;CEL JTO A EE NATERCIA CREMM DE MORAES PEDRO PROFESSORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;44;2
10702;ITAPECERICA DA SERRA;410;JUQUITIBA;2;6;6419;CEL JTO A EE OREDO RODRIGUES DA CRUZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;58;2
10704;OSASCO;492;OSASCO;2;6;985235;CEL JTO A EE ANTONIO RAPOSO TAVARES;0;444;138;67;29;0;0;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;8;2;1;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678;28
20103;SAO VICENTE;459;MONGAGUA;2;6;464004;CEL JTO A EE AIDA LEDA BAUER DAVIES PROFESSORA;0;21;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2
20103;SAO VICENTE;558;PRAIA GRANDE;2;6;435752;CEL JTO A EE REYNALDO KUNTZ BUSCH DOUTOR;0;196;35;105;0;0;0;336;0;0;0;0;0;0;0;0;0;155;0;48;0;0;0;203;0;9;2;4;0;0;0;15;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;8;539;23
20202;GUARATINGUETA;332;GUARATINGUETA;2;6;985557;CEL JTO A EE RODRIGUES ALVES CONSELHEIRO;32;185;0;94;25;0;0;336;0;0;0;0;0;0;0;0;28;274;0;95;0;0;0;397;2;9;0;3;1;0;0;15;0;0;0;0;0;0;0;0;1;9;0;3;0;0;0;13;733;28
10701;CARAPICUIBA;255;CARAPICUIBA;2;6;407410;CEL JTO A EE WILLIAN RODRIGUES REBUA;0;286;109;52;0;0;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;2;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;18
10702;ITAPECERICA DA SERRA;370;ITAPECERICA DA SERRA;2;6;985697;CEL JTO A EE ASA BRANCA DA SERRA;0;73;0;35;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;35;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;143;5
10704;OSASCO;492;OSASCO;2;6;458624;CEL JTO A EE JOAO BAPTISTA DE BRITO PROF;0;139;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;6
20102;SANTOS;335;GUARUJA;2;6;460370;CEL JTO A PROFA THEREZA SILVEIRA DE ALMEIDA;0;32;0;31;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;4
20103;SAO VICENTE;657;SAO VICENTE;2;6;985247;CEL JTO A EE MARTIM AFONSO;0;235;92;120;0;42;0;489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;4;0;2;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489;22
20202;GUARATINGUETA;282;CRUZEIRO;2;6;985260;CEL JTO A EE OSVALDO CRUZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;35;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;59;2
20204;PINDAMONHANGABA;528;PINDAMONHANGABA;2;6;474770;CEL JTO A EE ANTONIA CARLOTA GOMES PROFESSORA;0;64;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;5
20304;ITAPETININGA;687;TATUI;2;6;459288;CEL JTO A EE CHICO PEREIRA;0;36;0;73;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;4
20305;ITAPEVA;251;CAPAO BONITO;2;6;459495;CEL JTO A EE RAUL VENTURELLI DR;0;138;0;137;0;0;0;275;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;22;0;7;0;5;0;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;297;13
20306;ITU;554;PORTO FELIZ;2;6;459549;CEL JTO A EE SECKLER MONSENHOR;0;0;0;18;0;24;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;2
20310;VOTORANTIM;717;VOTORANTIM;2;6;438030;CEL JTO A EE DANIEL VERANO PROFESSOR;4;190;45;84;23;0;0;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;3;3;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;18
20311;PIRAJU;537;PIRAJU;2;6;460382;CEL JTO A EE JOAQUIM GUILHERME MOREIRA PORTO DR;0;295;28;56;0;19;0;398;0;0;0;0;0;0;0;0;0;106;18;29;0;20;0;173;0;16;2;2;0;2;0;22;0;0;0;0;0;0;0;0;0;4;1;1;0;1;0;7;571;29
20403;BRAGANCA PAULISTA;225;BRAGANCA PAULISTA;2;6;458375;CEL JTO A EE ALCINDO BUENO DE ASSIS MINISTRO;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
20404;CAMPINAS OESTE;244;CAMPINAS;2;6;985600;CEL JTO A EE ORLANDO SIGNORELLI;0;145;0;22;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;7
20409;MOGI MIRIM;455;MOGI GUACU;2;6;460217;CEL JTO A EE LUIZ MARTINI;0;84;0;39;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;7
20409;MOGI MIRIM;456;MOGI MIRIM;2;6;985302;CEL JTO A EE MONSENHOR NORA;0;25;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1
20410;PIRACICABA;535;PIRACICABA;2;6;460357;CEL JTO A EE ELIAS DE MELLO AYRES PROFESSOR;0;204;0;92;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;4;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;14
20204;PINDAMONHANGABA;246;CAMPOS DO JORDAO;2;6;460254;CEL JTO A EE THEODORO CORREA CINTRA PROF;0;27;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1
20205;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;2;6;460497;CEL JTO A EE JOSE VIEIRA MACEDO PROF;0;200;43;166;0;76;0;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;5;0;5;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;24
20206;TAUBATE;234;CACAPAVA;2;6;985740;CEL JTO A EE MINISTRO JOSE MOURA RESENDE;0;94;22;24;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;10
20302;AVARE;194;AVARE;2;6;985272;CEL JTO A EE JOAO CRUZ;39;297;61;121;55;46;0;619;0;0;0;0;0;0;0;0;0;64;0;33;0;0;0;97;4;20;5;4;3;2;0;38;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;716;42
20303;BOTUCATU;412;LARANJAL PAULISTA;2;6;458284;CEL JTO A EE LUIZ CAMPACCI;0;140;0;93;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;12
20304;ITAPETININGA;371;ITAPETININGA;2;6;444339;CEL JTO A EE PEIXOTO GOMIDE;0;198;49;94;27;0;0;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;4;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;19
20307;SAO ROQUE;653;SAO ROQUE;2;6;443475;CEL JTO A EE HORACIO MANLEY LANE;0;94;0;55;16;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;7
20308;SOROCABA;669;SOROCABA;2;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;74;452;90;74;40;86;0;816;0;0;0;17;0;0;0;17;23;0;0;0;0;0;0;23;6;29;8;6;5;8;0;62;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;856;64
20310;VOTORANTIM;252;CAPELA DO ALTO;2;6;458715;CEL JTO A EE PEDRO DIAS DE CAMPOS CEL;0;18;0;19;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;3
20310;VOTORANTIM;682;TAPIRAI;2;6;458922;CEL JTO A EE JOAO ROSA CEL;14;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1
20313;ITARARE;380;ITARARE;2;6;441430;CEL JTO A EE TOME TEIXEIRA;0;27;0;28;0;0;0;55;0;0;0;0;0;0;0;0;0;47;8;0;0;0;0;55;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;110;5
