CDREDE;DE;CODMUN;MUN;CATEG;TIPOESC;COD_ESC;NOMESC;AL_ALEMAO_DU;AL_ESPANHOL_DU;AL_FRANCES_DU;AL_INGLES_DU;AL_ITALIANO_DU;AL_JAPONES_DU;AL_MANDARIM_DU;TOTAL_AL_DU;AL_ALEMAO_SAB_SEMANA;AL_ESPANHOL_SAB_SEMANA;AL_FRANCES_SAB_SEMANA;AL_INGLES_SAB_SEMANA;AL_ITALIANO_SAB_SEMANA;AL_JAPONES_SAB_SEMANA;AL_MANDARIM_SAB_SEMANA;TOTAL_AL_SAB_SEMANA;AL_ALEMAO_SAB;AL_ESPANHOL_SAB;AL_FRANCES_SAB;AL_INGLES_SAB;AL_ITALIANO_SAB;AL_JAPONES_SAB;AL_MANDARIM_SAB;TOTAL_AL_SAB;CL_ALEMAO_DU;CL_ESPANHOL_DU;CL_FRANCES_DU;CL_INGLES_DU;CL_ITALIANO_DU;CL_JAPONES_DU;CL_MANDARIM_DU;TOTAL_CL_DU;CL_ALEMAO_SAB_SEMANA;CL_ESPANHOL_SAB_SEMANA;CL_FRANCES_SAB_SEMANA;CL_INGLES_SAB_SEMANA;CL_ITALIANO_SAB_SEMANA;CL_JAPONES_SAB_SEMANA;CL_MANDARIM_SAB_SEMANA;TOTAL_CL_SAB_SEMANA;CL_ALEMAO_SAB;CL_ESPANHOL_SAB;CL_FRANCES_SAB;CL_INGLES_SAB;CL_ITALIANO_SAB;CL_JAPONES_SAB;CL_MANDARIM_SAB;TOTAL_CL_SAB;TOTAL_TOTAL_AL;TOTAL_TOTAL_CL
10104;NORTE 2;100;SAO PAULO;2;6;985016;CEL JTO A EE ALBINO CESAR;3;192;0;68;0;0;0;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;3;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;15
10205;LESTE 5;100;SAO PAULO;2;6;985041;CEL JTO A EE JOAO DIAS DA SILVEIRA PROFESSOR;29;140;22;66;0;0;0;257;0;0;0;0;0;0;0;0;17;120;29;24;0;0;0;190;2;9;2;4;0;0;0;17;0;0;0;0;0;0;0;0;1;6;2;1;0;0;0;10;447;27
10205;LESTE 5;100;SAO PAULO;2;6;985685;CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR;0;87;12;61;0;0;0;160;0;0;0;0;0;0;0;0;18;135;64;125;0;0;0;342;0;4;1;2;0;0;0;7;0;0;0;0;0;0;0;0;1;6;3;5;0;0;0;15;502;22
10312;CENTRO OESTE;100;SAO PAULO;2;6;431850;CEL JTO A EE PEREIRA BARRETO;0;45;0;49;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;5
10317;SUL 1;100;SAO PAULO;2;6;5029;CEL JTO A EE MEXICO;0;54;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2
10317;SUL 1;100;SAO PAULO;2;6;482341;CEL JTO A EE PLINIO NEGRAO;59;177;71;79;37;44;0;467;0;0;0;0;0;0;0;0;46;89;41;80;26;79;0;361;5;9;3;5;2;3;0;27;0;0;0;0;0;0;0;0;3;4;2;3;2;4;0;18;828;45
10401;CAIEIRAS;241;CAJAMAR;2;6;458405;CEL JTO A EE WALTER RIBAS DE ANDRADE PROF;0;0;0;51;0;0;0;51;0;0;0;0;0;0;0;0;0;27;0;47;0;0;0;74;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4;125;6
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;2;6;458594;CEL JTO A EE FIRMINO LADEIRA PROF;0;263;57;78;0;62;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;4;0;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;26
10603;SANTO ANDRE;626;SANTO ANDRE;2;6;985193;CEL JTO A EE PROF AMARAL WAGNER;0;320;136;57;0;0;0;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;2;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;513;24
10701;CARAPICUIBA;278;COTIA;2;6;985223;CEL JTO A EE PEDRO CASEMIRO LEITE PROFESSOR;25;380;62;55;41;77;0;640;0;0;0;0;0;0;0;0;20;83;0;15;18;16;0;152;2;20;6;4;3;4;0;39;0;0;0;0;0;0;0;0;1;3;0;1;1;1;0;7;792;46
10702;ITAPECERICA DA SERRA;299;EMBU-GUACU;2;6;6049;CEL JTO A EE PASCHOAL CARLOS MAGNO;0;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1
10702;ITAPECERICA DA SERRA;370;ITAPECERICA DA SERRA;2;6;434848;CEL JTO A EE NATERCIA CREMM DE MORAES PEDRO PROFESSORA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;94;4
10704;OSASCO;492;OSASCO;2;6;985235;CEL JTO A EE ANTONIO RAPOSO TAVARES;0;422;180;75;8;0;0;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;8;3;1;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685;27
20103;SAO VICENTE;459;MONGAGUA;2;6;464004;CEL JTO A EE AIDA LEDA BAUER DAVIES PROFESSORA;0;37;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;4
20103;SAO VICENTE;524;PERUIBE;2;6;435740;CEL JTO A EE OTTONIEL JUNQUEIRA PROFESSOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;13;1
20103;SAO VICENTE;558;PRAIA GRANDE;2;6;435752;CEL JTO A EE REYNALDO KUNTZ BUSCH DOUTOR;0;228;48;65;0;0;0;341;0;0;0;0;0;0;0;0;0;125;21;0;0;0;0;146;0;10;2;3;0;0;0;15;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;6;487;21
10101;NORTE 1;100;SAO PAULO;2;6;985004;CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR;0;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1
10102;CENTRO;100;SAO PAULO;2;6;985028;CEL JTO A EE BUENOS AIRES;36;167;95;76;0;0;0;374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;6;3;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;20
10207;LESTE 1;100;SAO PAULO;2;6;985053;CEL JTO A EE NOSSA SENHORA DA PENHA;198;632;170;178;28;63;0;1269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;30;10;7;2;4;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1269;65
10207;LESTE 1;100;SAO PAULO;2;6;985065;CEL JTO A EE ERMELINO MATARAZZO;0;204;0;22;0;0;0;226;0;0;0;0;0;0;0;0;0;48;75;26;0;0;0;149;0;9;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;7;375;17
10208;LESTE 4;100;SAO PAULO;2;6;411875;CEL JTO A EE DONA ZALINA ROLIM;0;140;0;137;0;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;15
10210;LESTE 2;100;SAO PAULO;2;6;458272;CEL JTO A EE DOM PEDRO I;0;105;20;31;0;14;0;170;0;0;0;0;0;0;0;0;0;378;92;154;22;14;0;660;0;5;1;1;0;1;0;8;0;0;0;0;0;0;0;0;0;15;4;5;1;1;0;26;830;34
10211;LESTE 3;100;SAO PAULO;2;6;985089;CEL JTO A EE FADLO HAIDAR;57;887;199;295;95;160;0;1693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;38;8;10;4;6;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1693;68
10312;CENTRO OESTE;100;SAO PAULO;2;6;985132;CEL JTO A EE RUI BLOEM;0;227;94;123;0;44;0;488;0;0;0;0;0;0;0;0;0;57;0;19;0;27;0;103;0;12;5;6;0;2;0;25;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;5;591;30
10316;CENTRO SUL;100;SAO PAULO;2;6;985120;CEL JTO A EE ALEXANDRE DE GUSMAO;23;289;63;17;0;117;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;17;5;1;0;7;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509;32
10318;SUL 3;100;SAO PAULO;2;6;458351;CEL JTO A EE ESTHER GARCIA PROFA;28;42;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;15;3;8;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;85;12
10502;SUZANO;672;SUZANO;2;6;985181;CEL JTO A EE RAUL BRASIL PROFESSOR;0;925;167;30;73;103;0;1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;9;1;5;6;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1298;67
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;2;6;458545;CEL JTO A EE ZILDA BRACONI AMADOR PROFA;0;139;0;66;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;12
10503;ITAQUAQUECETUBA;546;POA;2;6;446026;CEL JTO A EE PAULO EDUARDO OLINTHO REHDER JORNALISTA;0;177;0;82;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;12
10602;MAUA;442;MAUA;2;6;458570;CEL JTO A EE OLAVO HANSEN;0;353;0;64;0;0;0;417;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;90;0;13;0;2;0;0;0;15;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;507;18
10602;MAUA;581;RIBEIRAO PIRES;2;6;458557;CEL JTO A EE FELICIO LAURITO DR;0;69;0;38;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;6
10606;SAO BERNARDO DO CAMPO;635;SAO BERNARDO DO CAMPO;2;6;985200;CEL JTO A EE 20 DE AGOSTO;14;357;14;51;0;0;0;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;1;2;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;436;18
20102;SANTOS;335;GUARUJA;2;6;460345;CEL JTO A EE MARCILIO DIAS;0;17;0;27;11;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;4
10601;DIADEMA;286;DIADEMA;2;6;499161;CEL JTO A EE ORIGENES LESSA;3;103;0;31;0;0;0;137;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;21;1;5;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;158;9
10602;MAUA;442;MAUA;2;6;985570;CEL JTO A EE MARLENE CAMARGO RIBEIRO;0;299;0;50;0;0;0;349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;2;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;15
10606;SAO BERNARDO DO CAMPO;636;SAO CAETANO DO SUL;2;6;985211;CEL JTO A EE IDALINA MACEDO COSTA SODRE DONA;0;147;27;75;0;26;0;275;0;0;0;0;0;0;0;0;44;91;0;64;0;58;0;257;0;6;2;3;0;1;0;12;0;0;0;0;0;0;0;0;2;3;0;2;0;2;0;9;532;21
10701;CARAPICUIBA;255;CARAPICUIBA;2;6;407410;CEL JTO A EE WILLIAN RODRIGUES REBUA;0;272;81;27;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;1;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;16
10702;ITAPECERICA DA SERRA;370;ITAPECERICA DA SERRA;2;6;985697;CEL JTO A EE ASA BRANCA DA SERRA;0;156;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;6
10704;OSASCO;492;OSASCO;2;6;458624;CEL JTO A EE JOAO BAPTISTA DE BRITO PROF;0;149;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;6
20102;SANTOS;335;GUARUJA;2;6;460370;CEL JTO A PROFA THEREZA SILVEIRA DE ALMEIDA;0;18;0;24;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;4
20103;SAO VICENTE;657;SAO VICENTE;2;6;985247;CEL JTO A EE MARTIM AFONSO;0;298;117;102;0;0;0;517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;4;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;517;22
20202;GUARATINGUETA;235;CACHOEIRA PAULISTA;2;6;459161;CEL JTO A EE SEVERINO MOREIRA BARBOSA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;13;1
20202;GUARATINGUETA;282;CRUZEIRO;2;6;985260;CEL JTO A EE OSVALDO CRUZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;30;1
20204;PINDAMONHANGABA;528;PINDAMONHANGABA;2;6;474770;CEL JTO A EE ANTONIA CARLOTA GOMES PROFESSORA;0;72;0;10;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;6
20301;APIAI;176;APIAI;2;6;458168;CEL JTO A EE REGINA DIAS ANTUNES DA SILVA PROFA;0;45;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;3
20304;ITAPETININGA;687;TATUI;2;6;459288;CEL JTO A EE CHICO PEREIRA;0;44;0;101;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;7
20305;ITAPEVA;251;CAPAO BONITO;2;6;459495;CEL JTO A EE RAUL VENTURELLI DR;0;144;0;115;0;0;0;259;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;36;0;6;0;4;0;0;0;10;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;295;12
20306;ITU;554;PORTO FELIZ;2;6;459549;CEL JTO A EE SECKLER MONSENHOR;0;0;0;17;0;12;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2
20310;VOTORANTIM;717;VOTORANTIM;2;6;438030;CEL JTO A EE DANIEL VERANO PROFESSOR;5;209;69;47;3;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;2;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333;18
20311;PIRAJU;537;PIRAJU;2;6;460382;CEL JTO A EE JOAQUIM GUILHERME MOREIRA PORTO DR;0;260;27;54;0;38;0;379;0;0;0;0;0;0;0;0;0;91;16;25;0;0;0;132;0;15;2;2;0;3;0;22;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;6;511;28
20202;GUARATINGUETA;332;GUARATINGUETA;2;6;985557;CEL JTO A EE RODRIGUES ALVES CONSELHEIRO;37;206;0;98;0;0;0;341;0;0;0;0;0;0;0;0;14;262;0;99;0;0;0;375;2;9;0;3;0;0;0;14;0;0;0;0;0;0;0;0;1;10;0;3;0;0;0;14;716;28
20204;PINDAMONHANGABA;246;CAMPOS DO JORDAO;2;6;460254;CEL JTO A EE THEODORO CORREA CINTRA PROF;0;36;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3
20205;SAO JOSE DOS CAMPOS;645;SAO JOSE DOS CAMPOS;2;6;460497;CEL JTO A EE JOSE VIEIRA MACEDO PROF;25;191;46;114;0;78;0;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;3;6;0;5;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;29
20206;TAUBATE;234;CACAPAVA;2;6;985740;CEL JTO A EE MINISTRO JOSE MOURA RESENDE;0;235;39;61;0;0;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;16
20302;AVARE;194;AVARE;2;6;985272;CEL JTO A EE JOAO CRUZ;27;279;73;125;0;0;0;504;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;48;3;18;5;4;0;0;0;30;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;552;32
20303;BOTUCATU;412;LARANJAL PAULISTA;2;6;458284;CEL JTO A EE LUIZ CAMPACCI;0;148;0;59;0;0;0;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;12
20304;ITAPETININGA;371;ITAPETININGA;2;6;444339;CEL JTO A EE PEIXOTO GOMIDE;0;170;0;74;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;16
20307;SAO ROQUE;653;SAO ROQUE;2;6;443475;CEL JTO A EE HORACIO MANLEY LANE;0;44;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3
20308;SOROCABA;669;SOROCABA;2;6;417427;CEL JTO A EE JULIO PRESTES DE ALBUQUERQUE DOUTOR;70;500;71;90;40;189;0;960;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;5;25;7;6;5;9;0;57;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;964;58
20310;VOTORANTIM;252;CAPELA DO ALTO;2;6;458715;CEL JTO A EE PEDRO DIAS DE CAMPOS CEL;0;17;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1
20310;VOTORANTIM;682;TAPIRAI;2;6;458922;CEL JTO A EE JOAO ROSA CEL;26;5;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2
